Hr Org Unit Key,Hr Org Unit Id,Hr Org Unit Title,Hr Org Unit Level,Hr Department Id,Hr Department Code,Hr Department Code Old,Hr Department Name,Hr Department Name Long,Hr Department Name Alpha,Org Hier School Area Name,Org Hier Top Level Name,Org Hier Root Name,Hr Org Level1 Id,Hr Org Level1 Sort,Hr Org Level1 Name,Hr Org Level2 Id,Hr Org Level2 Sort,Hr Org Level2 Name,Hr Org Level3 Id,Hr Org Level3 Sort,Hr Org Level3 Name,Hr Org Level4 Id,Hr Org Level4 Sort,Hr Org Level4 Name,Hr Org Level5 Id,Hr Org Level5 Sort,Hr Org Level5 Name,Dlc Key,Warehouse Load Date
O10003834,10003834,Office of VP for Communications,DEPARTMENTS,10003834,HR-490002,490002,Office of VP for Communications,Office of VP for Communications,Office of VP for Communications,VP & Secretary of Corp Area,President & Chairman of the Corporation,MIT-All,10000000,1.00,MIT-All,10000003,425.00,President & Chairman of the Corporation,10000256,426.00,VP & Secretary of Corp Area,10003833,428.00,VP for Institute Affairs Area,10003834,430.00,Office of VP for Communications,D_VP_SEC_CORP,01/08/16 01:03 AM
O10003933,10003933,Center for Real Estate Area,ORGANIZATION LEVEL,"","","","","","",Architecture & Planning Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000005,7.00,Architecture & Planning Area,10003933,9.00,Center for Real Estate Area,"","","","",01/08/16 01:03 AM
O10003934,10003934,MS Real Estate Development Program,DEPARTMENTS,10003934,HR-033010,033010,MS Real Estate Development Program,MS Real Estate Development Program,"",Architecture & Planning Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000005,7.00,Architecture & Planning Area,10003933,9.00,Center for Real Estate Area,10003934,10.00,MS Real Estate Development Program,D_CRE,01/08/16 01:03 AM
O10003986,10003986,Comp Sci & Artificial Intel Lab HQ,DEPARTMENTS,10003986,HR-067910,067910,Comp Sci & Artificial Intel Lab HQ,Computer Science & Artificial Intelligence Lab HQ,"",VP Research,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000032,281.00,VP Research,10003985,287.00,CSAIL Area,10003986,289.00,Comp Sci & Artificial Intel Lab HQ,D_CSAIL,01/08/16 01:03 AM
O10004059,10004059,Research Laboratory of Electronics HQ,DEPARTMENTS,10004059,HR-267700,267700,Research Laboratory of Electronics HQ,Research Laboratory of Electronics HQ,Research Laboratory of Electronics HQ,VP Research,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000032,281.00,VP Research,10004058,291.00,RLE Area,10004059,292.00,Research Laboratory of Electronics HQ,D_RLE,01/08/16 01:03 AM
O10004158,10004158,Student Outreach and Support,DEPARTMENTS,10004158,HR-443001,443001,Student Outreach and Support,Student Outreach and Support,Student Outreach and Support,Dean for Student Life Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000012,140.00,Dean for Student Life Area,10002858,144.00,Student Development Area,10004158,150.00,Student Outreach and Support,D_STUDDEV,01/08/16 01:03 AM
O10004209,10004209,Skolkovo,DEPARTMENTS,10004209,HR-401802,401802,Skolkovo,Skolkovo,Skolkovo,Office of Provost Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000025,247.00,Office of Provost Area,10000218,248.00,Provost Office,10004209,254.00,Skolkovo,D_SKOLKOVO,01/08/16 01:03 AM
O10004234,10004234,Security & Emergency Management area,ORGANIZATION LEVEL,"","","","","","",MIT Department of Facilities area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10004934,361.00,MIT Department of Facilities area,10002458,362.00,Campus Services area,10004234,369.00,Security & Emergency Management area,"",01/08/16 01:03 AM
O10004283,10004283,IMES Area,ORGANIZATION LEVEL,"","","","","","",Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10004283,43.00,IMES Area,"","","","",01/08/16 01:03 AM
O10004333,10004333,Health Sciences and Technology Program,DEPARTMENTS,10004333,HR-061902,061902,Health Sciences and Technology Program,Health Sciences and Technology Program,Health Sciences and Technology Program,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10004283,43.00,IMES Area,10004333,45.00,Health Sciences and Technology Program,D_IMES,01/08/16 01:03 AM
O10004384,10004384,MIT Program in Women's & Gender Studies,DEPARTMENTS,10004384,HR-090010,090010,MIT Program in Women's & Gender Studies,MIT Program in Women's and Gender Studies,"","Humanities, Arts, & Social Sciences Area",Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000020,85.00,"Humanities, Arts, & Social Sciences Area",10004383,106.00,SHASS area,10004384,108.00,MIT Program in Women's & Gender Studies,D_CMS,01/08/16 01:03 AM
O10004433,10004433,Alumni Association EVP,DEPARTMENTS,10004433,HR-871080,871080,Alumni Association EVP,Alumni Association EVP,Alumni Association EVP,Alumni Association Area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10004183,349.00,Alumni Association Area,10004433,354.00,Alumni Association EVP,"","","",D_ALUM,01/08/16 01:03 AM
O10004436,10004436,Alumni Association SWEB,DEPARTMENTS,10004436,HR-871120,871120,Alumni Association SWEB,Alumni Association SWEB,Alumni Association SWEB,Alumni Association Area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10004183,349.00,Alumni Association Area,10004436,357.00,Alumni Association SWEB,"","","",D_ALUM,01/08/16 01:03 AM
O10004483,10004483,"ODL, Headquarters",DEPARTMENTS,10004483,HR-401819,401819,"ODL, Headquarters","ODL, Headquarters","",Office of Provost Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000025,247.00,Office of Provost Area,10004583,264.00,Digital Learning Area,10005083,267.00,ODL area,D_DL,01/08/16 01:03 AM
O10004508,10004508,Financial Systems and Data,DEPARTMENTS,10004508,HR-407025,407025,Financial Systems and Data,Financial Systems and Data,Financial Systems and Data,VP for Finance Area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10003333,323.00,VP for Finance Area,10004508,335.00,Financial Systems and Data,"","","",D_CAS,01/08/16 01:03 AM
O10004558,10004558,VPF-Contracts,DEPARTMENTS,10004558,HR-423302,423302,VPF-Contracts,VPF-Contracts,VPF-Contracts,VP for Finance Area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10003333,323.00,VP for Finance Area,10003683,326.00,Financial Operations Area,10004558,333.00,VPF-Contracts,D_CAS,01/08/16 01:03 AM
O10004635,10004635,Comprehensive Stewardship Group,DEPARTMENTS,10004635,HR-591029,591029,Comprehensive Stewardship Group,Maintenance and Utilities,Maintenance and Utilities,MIT Department of Facilities area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10004934,361.00,MIT Department of Facilities area,10004858,374.00,Maintenance and Utilities Area,10004635,377.00,Comprehensive Stewardship Group,D_FACILITIES,01/08/16 01:03 AM
O10004733,10004733,Office of Sustainability,DEPARTMENTS,10004733,HR-404203,404203,Office of Sustainability,Office of Sustainability,Office of Sustainability,Executive Vice President Area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10004733,360.00,Office of Sustainability,"","","","","","",D_SUST,01/08/16 01:03 AM
O10000663,10000663,Office of Foundation Relations,DEPARTMENTS,10000663,HR-410040,410040,Office of Foundation Relations,Office of Foundation Relations,Office of Foundation Relations,VP for Resource Development,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10000035,401.00,VP for Resource Development,10000187,402.00,Office VP Resource Development,10000663,413.00,Office of Foundation Relations,D_RESDEV,01/08/16 01:03 AM
O10000667,10000667,Ofc of Philanthropic Partnerships,DEPARTMENTS,10000667,HR-410075,410075,Ofc of Philanthropic Partnerships,Office of Philanthropic Partnerships,Office of Philanthropic Partnerships,VP for Resource Development,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10000035,401.00,VP for Resource Development,10000187,402.00,Office VP Resource Development,10000667,417.00,Ofc of Philanthropic Partnerships,D_RESDEV,01/08/16 01:03 AM
O10000671,10000671,Corporate Relations/Indust Liaison Prog,DEPARTMENTS,10000671,HR-413000,413000,Corporate Relations/Indust Liaison Prog,Corporate Relations/Industrial Liaison Program,Corporate Relations/Industrial Liaison Program,Office of Provost Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000025,247.00,Office of Provost Area,10000218,248.00,Provost Office,10000671,258.00,Corporate Relations/Indust Liaison Prog,D_ILP,01/08/16 01:03 AM
O10000697,10000697,Controller,DEPARTMENTS,10000697,HR-422900,422900,Controller,Controller,Controller,VP for Finance Area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10003333,323.00,VP for Finance Area,10000077,337.00,Controller's Area,10000697,339.00,Controller,D_CAS,01/08/16 01:03 AM
O10000002,10000002,Executive Vice President Area,TOP LEVEL,"","","","","","","",Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,"","","","","","","","","","",01/08/16 01:03 AM
O10000006,10000006,Associate Provost for the Arts,ORGANIZATION LEVEL,"","","","","","",Associate Provost for the Arts,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000006,136.00,Associate Provost for the Arts,"","","","","","","",01/08/16 01:03 AM
O10000014,10000014,Dean of Graduate Education,ORGANIZATION LEVEL,"","","","","","",Dean of Graduate Education,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000014,219.00,Dean of Graduate Education,"","","","","","","",01/08/16 01:03 AM
O10000018,10000018,Engineering Area,ORGANIZATION LEVEL,"","","","","","",Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,"","","","","","","",01/08/16 01:03 AM
O10000022,10000022,"Libraries, MIT Press, Tech Review",ORGANIZATION LEVEL,"","","","","","","Libraries, MIT Press, Tech Review",Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000022,221.00,"Libraries, MIT Press, Tech Review","","","","","","","",01/08/16 01:03 AM
O10000031,10000031,Sloan School of Management Area,ORGANIZATION LEVEL,"","","","","","",Sloan School of Management Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000031,109.00,Sloan School of Management Area,"","","","","","","",01/08/16 01:03 AM
O10000035,10000035,VP for Resource Development,ORGANIZATION LEVEL,"","","","","","",VP for Resource Development,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10000035,401.00,VP for Resource Development,"","","","","","","",01/08/16 01:03 AM
O10000077,10000077,Controller's Area,ORGANIZATION LEVEL,"","","","","","",VP for Finance Area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10003333,323.00,VP for Finance Area,10000077,337.00,Controller's Area,"","","","",01/08/16 01:03 AM
O10000100,10000100,Dean for Undergraduate Education Offices,ORGANIZATION LEVEL,"","","","","","",Dean for Undergraduate Education Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000013,182.00,Dean for Undergraduate Education Area,10000100,204.00,Dean for Undergraduate Education Offices,"","","","",01/08/16 01:03 AM
O10000194,10000194,Information Systems Area,ORGANIZATION LEVEL,"","","","","","",VP for Info Services & Technology Area,Executive Vice President Area,MIT-All,10000000,1.00,MIT-All,10000002,316.00,Executive Vice President Area,10002058,396.00,VP for Info Services & Technology Area,10000194,397.00,Information Systems Area,"","","","",01/08/16 01:03 AM
O10000219,10000219,ROTC Programs,ORGANIZATION LEVEL,"","","","","","",Dean for Undergraduate Education Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000013,182.00,Dean for Undergraduate Education Area,10000219,200.00,ROTC Programs,"","","","",01/08/16 01:03 AM
O10000256,10000256,VP & Secretary of Corp Area,ORGANIZATION LEVEL,"","","","","","",VP & Secretary of Corp Area,President & Chairman of the Corporation,MIT-All,10000000,1.00,MIT-All,10000003,425.00,President & Chairman of the Corporation,10000256,426.00,VP & Secretary of Corp Area,"","","","","","","",01/08/16 01:03 AM
O10000267,10000267,School of Architecture & Planning,DEPARTMENTS,10000267,HR-030000,030000,School of Architecture & Planning,School of Architecture and Planning,School of Architecture and Planning,Architecture & Planning Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000005,7.00,Architecture & Planning Area,10000267,17.00,School of Architecture & Planning,"","","",D_DEANARCH,01/08/16 01:03 AM
O10000276,10000276,"Program in Art, Culture and Technology",DEPARTMENTS,10000276,HR-038000,038000,"Program in Art, Culture and Technology","MIT Program in Art, Culture and Technology","MIT Program in Art, Culture and Technology",Architecture & Planning Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000005,7.00,Architecture & Planning Area,10000276,24.00,"Program in Art, Culture and Technology","","","",D_ACT,01/08/16 01:03 AM
O10000296,10000296,System Design and Management Program,DEPARTMENTS,10000296,HR-060800,060800,System Design and Management Program,System Design and Management,System Design and Management Program,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000296,68.00,System Design and Management Program,"","","",D_SDM,01/08/16 01:03 AM
O10000317,10000317,Deshpande Center for Technological Innov,DEPARTMENTS,10000317,HR-061200,061200,Deshpande Center for Technological Innov,Deshpande Center for Technological Innovation,Deshpande Center for Technological Innovation,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000317,71.00,Deshpande Center for Technological Innov,"","","",D_DCTI,01/08/16 01:03 AM
O10000328,10000328,Administrative Services: Chem E/DMSE,DEPARTMENTS,10000328,HR-066200,066200,Administrative Services: Chem E/DMSE,Administrative Services: Chemical Engineering & MS,Administrative Services:chem E/M S & E,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000328,73.00,Administrative Services: Chem E/DMSE,"","","",D_ASO:HQ,01/08/16 01:03 AM
O10000336,10000336,Artificial Intelligence Laboratory (old),DEPARTMENTS,10000336,HR-068500,068500,Artificial Intelligence Laboratory (old),Artificial Intelligence Laboratory (old),Artificial Intelligence Laboratory (old),Engineering Area,Engineering Area,MIT-All,"",1.00,MIT-All,"","","","","","","","","","","","","",01/08/16 01:03 AM
O10000339,10000339,Biotechnology Process Engineering Center,DEPARTMENTS,10000339,HR-068800,068800,Biotechnology Process Engineering Center,Biotechnology Process Engineering Center,Biotechnology Process Engineering Center,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000339,78.00,Biotechnology Process Engineering Center,"","","",D_BPEC,01/08/16 01:03 AM
O10000349,10000349,Sociotechnical Systems Research Center,DEPARTMENTS,10000349,HR-069400,069400,Sociotechnical Systems Research Center,Sociotechnical Systems Research Center,Sociotechnical Systems Research Center,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000349,81.00,Sociotechnical Systems Research Center,"","","",D_SSRC,01/08/16 01:03 AM
O10000355,10000355,Microphotonics Center,DEPARTMENTS,10000355,HR-069880,069880,Microphotonics Center,Microphotonics Center,Microphotonics Center,Engineering Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000018,25.00,Engineering Area,10000170,63.00,Materials Processing Center Area,10000355,65.00,Microphotonics Center,D_MPC,01/08/16 01:03 AM
O10000359,10000359,Economics,DEPARTMENTS,10000359,HR-091000,091000,Economics,Department of Economics,"Economics, Department of","Humanities, Arts, & Social Sciences Area",Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000020,85.00,"Humanities, Arts, & Social Sciences Area",10004108,103.00,Economics Area,10000359,104.00,Economics,D_ECO,01/08/16 01:03 AM
O10000618,10000618,Technology Licensing Office,DEPARTMENTS,10000618,HR-404000,404000,Technology Licensing Office,Technology Licensing Office,Technology Licensing Office,Office of Provost Area,Provost Area,MIT-All,10000000,1.00,MIT-All,10000001,2.00,Provost Area,10000025,247.00,Office of Provost Area,10000218,248.00,Provost Office,10000618,257.00,Technology Licensing Office,D_TLO,01/08/16 01:03 AM
